firstName,lastName,movieTitle,releaseYear
Geneviève,Bujold,Anne of the Thousand Days,1969
Jane,Fonda,"They Shoot Horses, Don't They?",1969
Liza,Minnelli,The Sterile Cuckoo,1969
Jean,Simmons,The Happy Ending,1969
Glenda,Jackson,Women in Love,1969
Jane,Alexander,The Great White Hope,1970
Ali,MacGraw,Love Story,1970
Sarah,Miles,Ryan's Daughter,1970
Carrie,Snodgress,Diary of a Mad Housewife,1970
Jane,Fonda,Klute,1971
Julie,Christie,McCabe & Mrs. Miller,1971
Glenda,Jackson,Sunday Bloody Sunday,1971
Vanessa,Redgrave,"Mary, Queen of Scots",1971
Janet,Suzman,Nicholas and Alexandra,1971
Liza,Minnelli,Cabaret,1972
Diana,Ross,Lady Sings the Blues,1972
Maggie,Smith,Travels with My Aunt,1972
Cicely,Tyson,Sounder,1972
Liv,Ullmann,The Emigrants,1971
Glenda,Jackson,A Touch of Class,1973
Ellen,Burstyn,The Exorcist,1973
Marsha,Mason,Cinderella Liberty,1973
Barbra,Streisand,The Way We Were,1973
Joanne,Woodward,"Summer Wishes, Winter Dreams",1973
Ellen,Burstyn,Alice Doesn't Live Here Anymore,1974
Diahann,Carroll,Claudine,1974
Faye,Dunaway,Chinatown,1974
Valerie,Perrine,Lenny,1974
Gena,Rowlands,A Woman Under the Influence,1974
Louise,Fletcher,One Flew Over the Cuckoo's Nest,1975
Isabelle,Adjani,The Story of Adele H.,1975
Ann-Margret,Olsson,Tommy,1975
Glenda,Jackson,Hedda,1975
Carol,Kane,Hester Street,1975
Faye,Dunaway,Network,1976
Marie-Christine,Barrault,Cousin Cousine,1975
Talia,Shire,Rocky,1976
Sissy,Spacek,Carrie,1976
Liv,Ullmann,Face to Face,1976
Diane,Keaton,Annie Hall,1977
Anne,Bancroft,The Turning Point,1977
Jane,Fonda,Julia,1977
Shirley,MacLaine,The Turning Point,1977
Marsha,Mason,The Goodbye Girl,1977
Jane,Fonda,Coming Home,1978
Ingrid,Bergman,Autumn Sonata,1978
Ellen,Burstyn,"Same Time, Next Year",1978
Jill,Clayburgh,An Unmarried Woman,1978
Geraldine,Page,Interiors,1978
Sally,Field,Norma Rae,1979
Jill,Clayburgh,Starting Over,1979
Jane,Fonda,The China Syndrome,1979
Marsha,Mason,Chapter Two,1979
Bette,Midler,The Rose,1979
Sissy,Spacek,Coal Miner's Daughter,1980
Ellen,Burstyn,Resurrection,1980
Goldie,Hawn,Private Benjamin,1980
Mary,Tyler Moore,Ordinary People,1980
Gena,Rowlands,Gloria,1980
Katharine,Hepburn,On Golden Pond,1981
Diane,Keaton,Reds,1981
Marsha,Mason,Only When I Laugh,1981
Susan,Sarandon,Atlantic City,1980
Meryl,Streep,The French Lieutenant's Woman,1981
Meryl,Streep,Sophie's Choice,1982
Julie,Andrews,Victor/Victoria,1982
Jessica,Lange,Frances,1982
Sissy,Spacek,Missing,1982
Debra,Winger,An Officer and a Gentleman,1982
Shirley,MacLaine,Terms of Endearment,1983
Jane,Alexander,Testament,1983
Meryl,Streep,Silkwood,1983
Julie,Walters,Educating Rita,1983
Debra,Winger,Terms of Endearment,1983
Sally,Field,Places in the Heart,1984
Judy,Davis,A Passage to India,1984
Jessica,Lange,Country,1984
Vanessa,Redgrave,The Bostonians,1984
Sissy,Spacek,The River,1984
Geraldine,Page,The Trip to Bountiful,1985
Anne,Bancroft,Agnes of God,1985
Whoopi,Goldberg,The Color Purple,1985
Jessica,Lange,Sweet Dreams,1985
Meryl,Streep,Out of Africa,1985
Marlee,Matlin,Children of a Lesser God,1986
Jane,Fonda,The Morning After,1986
Sissy,Spacek,Crimes of the Heart,1986
Kathleen,Turner,Peggy Sue Got Married,1986
Sigourney,Weaver,Aliens,1986
Cher,Sarkisian,Moonstruck,1987
Glenn,Close,Fatal Attraction,1987
Holly,Hunter,Broadcast News,1987
Sally,Kirkland,Anna,1987
Meryl,Streep,Ironweed,1987
Jodie,Foster,The Accused,1988
Glenn,Close,Dangerous Liaisons,1988
Melanie,Griffith,Working Girl,1988
Meryl,Streep,A Cry in the Dark,1988
Sigourney,Weaver,Gorillas in the Mist,1988
Jessica,Tandy,Driving Miss Daisy,1989
Isabelle,Adjani,Camille Claudel,1988
Pauline,Collins,Shirley Valentine,1989
Jessica,Lange,Music Box,1989
Michelle,Pfeiffer,The Fabulous Baker Boys,1989
Kathy,Bates,Misery,1990
Anjelica,Huston,The Grifters,1990
Julia,Roberts,Pretty Woman,1990
Meryl,Streep,Postcards from the Edge,1990
Joanne,Woodward,Mr. & Mrs. Bridge,1990
Jodie,Foster,The Silence of the Lambs,1991
Geena,Davis,Thelma & Louise,1991
Laura,Dern,Rambling Rose,1991
Bette,Midler,For the Boys,1991
Susan,Sarandon,Thelma & Louise,1991
Emma,Thompson,Howards End,1992
Catherine,Deneuve,Indochine,1992
Mary,McDonnell,Passion Fish,1992
Michelle,Pfeiffer,Love Field,1992
Susan,Sarandon,Lorenzo's Oil,1992
Holly,Hunter,The Piano,1993
Angela,Bassett,What's Love Got to Do with It,1993
Stockard,Channing,Six Degrees of Separation,1993
Emma,Thompson,The Remains of the Day,1993
Debra,Winger,Shadowlands,1993
Jessica,Lange,Blue Sky,1994
Jodie,Foster,Nell,1994
Miranda,Richardson,Tom & Viv,1994
Winona,Ryder,Little Women,1994
Susan,Sarandon,The Client,1994
Susan,Sarandon,Dead Man Walking,1995
Elisabeth,Shue,Leaving Las Vegas,1995
Sharon,Stone,Casino,1995
Meryl,Streep,The Bridges of Madison County,1995
Emma,Thompson,Sense and Sensibility,1995
Frances,McDormand,Fargo,1996
Brenda,Blethyn,Secrets & Lies,1996
Diane,Keaton,Marvin's Room,1996
Kristin,Scott Thomas,The English Patient,1996
Emily,Watson,Breaking the Waves,1996
Helen,Hunt,As Good as It Gets,1997
Helena,Bonham Carter,The Wings of the Dove,1997
Julie,Christie,Afterglow,1997
Judi,Dench,Mrs Brown,1997
Kate,Winslet,Titanic,1997
Gwyneth,Paltrow,Shakespeare in Love,1998
Cate,Blanchett,Elizabeth,1998
Fernanda,Montenegro,Central Station,1998
Meryl,Streep,One True Thing,1998
Emily,Watson,Hilary and Jackie,1998
Hilary,Swank,Boys Don't Cry,1999
Annette,Bening,American Beauty,1999
Janet,McTeer,Tumbleweeds,1999
Julianne,Moore,The End of the Affair,1999
Meryl,Streep,Music of the Heart,1999
Julia,Roberts,Erin Brockovich,2000
Joan,Allen,The Contender,2000
Juliette,Binoche,Chocolat,2000
Ellen,Burstyn,Requiem for a Dream,2000
Laura,Linney,You Can Count on Me,2000
Halle,Berry,Monster's Ball,2001
Judi,Dench,Iris,2001
Nicole,Kidman,Moulin Rouge!,2001
Sissy,Spacek,In the Bedroom,2001
Renée,Zellweger,Bridget Jones's Diary,2001
Nicole,Kidman,The Hours,2002
Salma,Hayek,Frida,2002
Diane,Lane,Unfaithful,2002
Julianne,Moore,Far from Heaven,2002
Renée,Zellweger,Chicago,2002
Charlize,Theron,Monster,2003
Keisha,Castle-Hughes,Whale Rider,2002
Diane,Keaton,Something's Gotta Give,2003
Samantha,Morton,In America,2002
Naomi,Watts,21 Grams,2003
Hilary,Swank,Million Dollar Baby,2004
Annette,Bening,Being Julia,2004
Catalina,Sandino Moreno,Maria Full of Grace,2004
Imelda,Staunton,Vera Drake,2004
Kate,Winslet,Eternal Sunshine of the Spotless Mind,2004
Reese,Witherspoon,Walk the Line,2005
Judi,Dench,Mrs Henderson Presents,2005
Felicity,Huffman,Transamerica,2005
Keira,Knightley,Pride & Prejudice,2005
Charlize,Theron,North Country,2005
Helen,Mirren,The Queen,2006
Penélope,Cruz,Volver,2006
Judi,Dench,Notes on a Scandal,2006
Meryl,Streep,The Devil Wears Prada,2006
Kate,Winslet,Little Children,2006
Marion,Cotillard,La Vie en Rose,2007
Cate,Blanchett,Elizabeth: The Golden Age,2007
Julie,Christie,Away from Her,2006
Laura,Linney,The Savages,2007
Elliot,Page,Juno,2007
Kate,Winslet,The Reader,2008
Anne,Hathaway,Rachel Getting Married,2008
Angelina,Jolie,Changeling,2008
Melissa,Leo,Frozen River,2008
Meryl,Streep,Doubt,2008
Sandra,Bullock,The Blind Side,2009
Helen,Mirren,The Last Station,2009
Carey,Mulligan,An Education,2009
Gabourey,Sidibe,Precious,2009
Meryl,Streep,Julie & Julia,2009
Natalie,Portman,Black Swan,2010
Annette,Bening,The Kids Are All Right,2010
Nicole,Kidman,Rabbit Hole,2010
Jennifer,Lawrence,Winter's Bone,2010
Michelle,Williams,Blue Valentine,2010
Meryl,Streep,The Iron Lady,2011
Glenn,Close,Albert Nobbs,2011
Viola,Davis,The Help,2011
Rooney,Mara,The Girl with the Dragon Tattoo,2011
Michelle,Williams,My Week with Marilyn,2011
Jennifer,Lawrence,Silver Linings Playbook,2012
Jessica,Chastain,Zero Dark Thirty,2012
Emmanuelle,Riva,Amour,2012
Quvenzhané,Wallis,Beasts of the Southern Wild,2012
Naomi,Watts,The Impossible,2012
Cate,Blanchett,Blue Jasmine,2013
Amy,Adams,American Hustle,2013
Sandra,Bullock,Gravity,2013
Judi,Dench,Philomena,2013
Meryl,Streep,August: Osage County,2013
Julianne,Moore,Still Alice,2014
Marion,Cotillard,"Two Days, One Night",2014
Felicity,Jones,The Theory of Everything,2014
Rosamund,Pike,Gone Girl,2014
Reese,Witherspoon,Wild,2014
Brie,Larson,Room,2015
Cate,Blanchett,Carol,2015
Jennifer,Lawrence,Joy,2015
Charlotte,Rampling,45 Years,2015
Saoirse,Ronan,Brooklyn,2015
Emma,Stone,La La Land,2016
Isabelle,Huppert,Elle,2016
Ruth,Negga,Loving,2016
Natalie,Portman,Jackie,2016
Meryl,Streep,Florence Foster Jenkins,2016
Frances,McDormand,"Three Billboards Outside Ebbing, Missouri",2017
Sally,Hawkins,The Shape of Water,2017
Margot,Robbie,"I, Tonya",2017
Saoirse,Ronan,Lady Bird,2017
Meryl,Streep,The Post,2017
Olivia,Colman,The Favourite,2018
Yalitza,Aparicio,Roma,2018
Glenn,Close,The Wife,2017
Lady,Gaga,A Star Is Born,2018
Melissa,McCarthy,Can You Ever Forgive Me?,2018
Renée,Zellweger,Judy,2019
Cynthia,Erivo,Harriet,2019
Scarlett,Johansson,Marriage Story,2019
Saoirse,Ronan,Little Women,2019
Charlize,Theron,Bombshell,2019
Frances,McDormand,Nomadland,2020
Viola,Davis,Ma Rainey's Black Bottom,2020
Andra,Day,The United States vs. Billie Holiday,2021
Vanessa,Kirby,Pieces of a Woman,2020
Carey,Mulligan,Promising Young Woman,2020
Jessica,Chastain,The Eyes of Tammy Faye,2021
Olivia,Colman,The Lost Daughter,2021
Penélope,Cruz,Parallel Mothers,2021
Nicole,Kidman,Being the Ricardos,2021
Kristen,Stewart,Spencer,2021
Michelle,Yeoh,Everything Everywhere All at Once,2022
Cate,Blanchett,Tár,2022
Ana,de Armas,Blonde,2022
Andrea,Riseborough,To Leslie,2022
Michelle,Williams,The Fabelmans,2022
Emma,Stone,Poor Things,2023
Annette,Bening,Nyad,2023
Lily,Gladstone,Killers of the Flower Moon,2023
Sandra,Hüller,Anatomy of a Fall,2023
Carey,Mulligan,Maestro,2023
Mikey,Madison,Anora,2024
Cynthia,Erivo,Wicked,2024
Karla,Sofía Gascón,Emilia Pérez,2024
Demi,Moore,The Substance,2024
Fernanda,Torres,I'm Still Here,2024
Benjamin,Glazer,7th Heaven,1927
Anthony,Coldeway,Glorious Betsy,1928
Alfred,Cohn,The Jazz Singer,1927
Hanns,Kräly,The Patriot,1928
Elliott,J. Clawson,The Cop,1928
Tom,Barry,In Old Arizona,1928
Hanns,Kräly,The Last of Mrs. Cheyney,1929
Elliott,J. Clawson,The Leatherneck,1929
Josephine,Lovett,Our Dancing Daughters,1928
Elliott,J. Clawson,Sal of Singapore,1928
Dudley,Murphy,Skyscraper,1928
Tom,Barry,The Valiant,1929
Bess,Meredyth,A Woman of Affairs,1928
Hermann,Sudermann,Wonder of Women,1929
Frances,Marion,The Big House,1930
George,Abbott,All Quiet on the Western Front,1930
Maxwell,Anderson,All Quiet on the Western Front,1930
Del,Andrews,All Quiet on the Western Front,1930
Julien,Josephson,Disraeli,1929
John,Meehan,The Divorcee,1930
Howard,Estabrook,Street of Chance,1930
Howard,Estabrook,Cimarron,1931
Seton,I. Miller,The Criminal Code,1931
Fred,Niblo Jr.,The Criminal Code,1931
Horace,Jackson,Holiday,1930
Francis,Edward Faragoh,Little Caesar,1931
Robert,N. Lee,Little Caesar,1931
Joseph,L. Mankiewicz,Skippy,1931
Sam,Mintz,Skippy,1931
Edwin,J. Burke,Bad Girl,1931
Sidney,Howard,Arrowsmith,1931
Percy,Heath,Dr. Jekyll and Mr. Hyde,1931
Samuel,Hoffenstein,Dr. Jekyll and Mr. Hyde,1931
Victor,Heerman,Little Women,1933
Sarah,Y. Mason,Little Women,1933
Robert,Riskin,Lady for a Day,1933
Paul,Green,State Fair,1933
Sonya,Levien,State Fair,1933
Robert,Riskin,It Happened One Night,1934
Frances,Goodrich,The Thin Man,1934
Albert,Hackett,The Thin Man,1934
Ben,Hecht,Viva Villa!,1934
Dudley,Nichols,The Informer,1935
Achmed,Abdullah,The Lives of a Bengal Lancer,1935
John,L. Balderston,The Lives of a Bengal Lancer,1935
Waldemar,Young,The Lives of a Bengal Lancer,1935
Grover,Jones,The Lives of a Bengal Lancer,1935
William,Slavens McNutt,The Lives of a Bengal Lancer,1935
Jules,Furthman,Mutiny on the Bounty,1935
Talbot,Jennings,Mutiny on the Bounty,1935
Carey,Wilson,Mutiny on the Bounty,1935
Pierre,Collings,The Story of Louis Pasteur,1936
Sheridan,Gibney,The Story of Louis Pasteur,1936
Frances,Goodrich,After the Thin Man,1936
Albert,Hackett,After the Thin Man,1936
Sidney,Howard,Dodsworth,1936
Robert,Riskin,Mr. Deeds Goes to Town,1936
Eric,S. Hatch,My Man Godfrey,1936
Morrie,Ryskind,My Man Godfrey,1936
Norman,Reilly Raine,The Life of Emile Zola,1937
Viña,Delmar,The Awful Truth,1937
Marc,Connelly,Captains Courageous,1937
Dale,Van Every,Captains Courageous,1937
John,Lee Mahin,Captains Courageous,1937
Morrie,Ryskind,Stage Door,1937
Anthony,Veiller,Stage Door,1937
Alan,Campbell,A Star Is Born,1937
Robert,Carson,A Star Is Born,1937
Dorothy,Parker,A Star Is Born,1937
George,Bernard Shaw,Pygmalion,1938
Ian,Dalrymple,Pygmalion,1938
Cecil,Arthur Lewis,Pygmalion,1938
W.,P. Lipscomb,Pygmalion,1938
John,Meehan,Boys Town,1938
Dore,Schary,Boys Town,1938
Betty,Hill,The Citadel,1938
Spig,Wead,The Citadel,1938
Lenore,Coffee,Four Daughters,1938
Julius,J. Epstein,Four Daughters,1938
Robert,Riskin,You Can't Take It with You,1938
Sidney,Howard,Gone with the Wind,1939
Holt,Marvell,"Goodbye, Mr. Chips",1939
R.,C. Sherriff,"Goodbye, Mr. Chips",1939
Claudine,West,"Goodbye, Mr. Chips",1939
Sidney,Buchman,Mr. Smith Goes to Washington,1939
Charles,Brackett,Ninotchka,1939
Walter,Reisch,Ninotchka,1939
Billy,Wilder,Ninotchka,1939
Ben,Hecht,Wuthering Heights,1939
Charles,MacArthur,Wuthering Heights,1939
Donald,Ogden Stewart,The Philadelphia Story,1940
Nunnally,Johnson,The Grapes of Wrath,1940
Dalton,Trumbo,Kitty Foyle,1940
Dudley,Nichols,The Long Voyage Home,1940
Joan,Harrison,Rebecca,1940
Robert,E. Sherwood,Rebecca,1940
Sidney,Buchman,Here Comes Mr. Jordan,1941
Seton,I. Miller,Here Comes Mr. Jordan,1941
Charles,Brackett,Hold Back the Dawn,1941
Billy,Wilder,Hold Back the Dawn,1941
Philip,Dunne,How Green Was My Valley,1941
Lillian,Hellman,The Little Foxes,1941
John,Huston,The Maltese Falcon,1941
George,Froeschel,Mrs. Miniver,1942
James,Hilton,Mrs. Miniver,1942
Claudine,West,Mrs. Miniver,1942
Arthur,Wimperis,Mrs. Miniver,1942
Rodney,Ackland,49th Parallel,1941
Emeric,Pressburger,49th Parallel,1941
Herman,J. Mankiewicz,The Pride of the Yankees,1942
Jo,Swerling,The Pride of the Yankees,1942
Sidney,Buchman,The Talk of the Town,1942
Irwin,Shaw,The Talk of the Town,1942
Philip,G. Epstein,Casablanca,1942
Julius,J. Epstein,Casablanca,1942
Howard,Koch,Casablanca,1942
Nunnally,Johnson,Holy Matrimony,1943
Lewis,R. Foster,The More the Merrier,1943
Frank,Ross,The More the Merrier,1943
Robert,W. Russell,The More the Merrier,1943
George,Seaton,The Song of Bernadette,1943
Dashiell,Hammett,Watch on the Rhine,1943
Frank,Butler,Going My Way,1944
Frank,Cavett,Going My Way,1944
Raymond,Chandler,Double Indemnity,1944
Billy,Wilder,Double Indemnity,1944
John,L. Balderston,Gaslight,1944
Walter,Reisch,Gaslight,1944
John,Van Druten,Gaslight,1944
Jay,Dratler,Laura,1944
Samuel,Hoffenstein,Laura,1944
Elizabeth,Reinhardt,Laura,1944
Irving,Brecher,Meet Me in St. Louis,1944
Fred,F. Finklehoffe,Meet Me in St. Louis,1944
Charles,Brackett,The Lost Weekend,1945
Billy,Wilder,The Lost Weekend,1945
Guy,Endore,G. I. Joe,1945
Philip,Stevenson,G. I. Joe,1945
Ranald,MacDougall,Mildred Pierce,1945
Albert,Maltz,Pride of the Marines,1945
Tess,Slesinger,A Tree Grows in Brooklyn,1945
Robert,E. Sherwood,The Best Years of Our Lives,1946
Sally,Benson,Anna and the King of Siam,1946
Talbot,Jennings,Anna and the King of Siam,1946
Anthony,Havelock-Allan,Brief Encounter,1945
David,Lean,Brief Encounter,1945
Ronald,Neame,Brief Encounter,1945
Anthony,Veiller,The Killers,1946
Sergio,Amidei,"Rome, Open City",1945
Federico,Fellini,"Rome, Open City",1945
George,Seaton,Miracle on 34th Street,1947
Richard,Murphy,Boomerang,1947
John,Paxton,Crossfire,1947
Moss,Hart,Gentleman's Agreement,1947
David,Lean,Great Expectations,1946
Anthony,Havelock-Allan,Great Expectations,1946
Ronald,Neame,Great Expectations,1946
John,Huston,The Treasure of the Sierra Madre,1948
Charles,Brackett,A Foreign Affair,1948
Richard,L. Breen,A Foreign Affair,1948
Billy,Wilder,A Foreign Affair,1948
Irma,von Cube,Johnny Belinda,1948
Richard,Schweizer,The Search,1948
David,Wechsler,The Search,1948
Millen,Brand,The Snake Pit,1948
Frank,Partos,The Snake Pit,1948
Joseph,L. Mankiewicz,A Letter to Three Wives,1949
Robert,Rossen,All the King's Men,1949
Cesare,Zavattini,The Bicycle Thief,1949
Carl,Foreman,Champion,1949
Graham,Greene,The Fallen Idol,1948
Joseph,L. Mankiewicz,All About Eve,1950
John,Huston,The Asphalt Jungle,1950
Ben,Maddow,The Asphalt Jungle,1950
Albert,Mannheimer,Born Yesterday,1950
Albert,Maltz,Broken Arrow,1950
Frances,Goodrich,Father of the Bride,1950
Albert,Hackett,Father of the Bride,1950
Harry,Brown,A Place in the Sun,1951
Michael,Wilson,A Place in the Sun,1951
James,Agee,The African Queen,1951
John,Huston,The African Queen,1951
Robert,Wyler,Detective Story,1951
Philip,Yordan,Detective Story,1951
Jacques,Natanson,La Ronde,1950
Max,Ophüls,La Ronde,1950
Tennessee,Williams,A Streetcar Named Desire,1951
Charles,Schnee,The Bad and the Beautiful,1952
Michael,Wilson,5 Fingers,1952
Carl,Foreman,High Noon,1952
John,Dighton,The Man in the White Suit,1951
Alexander,Mackendrick,The Man in the White Suit,1951
Roger,MacDougall,The Man in the White Suit,1951
Frank,Nugent,The Quiet Man,1952
Daniel,Taradash,From Here to Eternity,1953
Eric,Ambler,The Cruel Sea,1953
Helen,Deutsch,Lili,1953
John,Dighton,Roman Holiday,1953
Ian,McLellan Hunter,Roman Holiday,1953
A.,B. Guthrie Jr.,Shane,1953
George,Seaton,The Country Girl,1954
Stanley,Roberts,The Caine Mutiny,1954
John,Michael Hayes,Rear Window,1954
Ernest,Lehman,Sabrina,1954
Samuel,Taylor,Sabrina,1954
Billy,Wilder,Sabrina,1954
Frances,Goodrich,Seven Brides for Seven Brothers,1954
Albert,Hackett,Seven Brides for Seven Brothers,1954
Dorothy,Kingsley,Seven Brides for Seven Brothers,1954
Paddy,Chayefsky,Marty,1955
Millard,Kaufman,Bad Day at Black Rock,1955
Richard,Brooks,Blackboard Jungle,1955
Paul,Osborn,East of Eden,1955
Daniel,Fuchs,Love Me or Leave Me,1955
Isobel,Lennart,Love Me or Leave Me,1955
John,Farrow,Around the World in 80 Days,1956
S.,J. Perelman,Around the World in 80 Days,1956
James,Poe,Around the World in 80 Days,1956
Tennessee,Williams,Baby Doll,1956
Michael,Wilson,Friendly Persuasion,1956
Fred,Guiol,Giant,1956
Ivan,Moffat,Giant,1956
Norman,Corwin,Lust for Life,1956
Pierre,Boulle,The Bridge on the River Kwai,1957
Carl,Foreman,The Bridge on the River Kwai,1957
Michael,Wilson,The Bridge on the River Kwai,1957
Reginald,Rose,12 Angry Men,1957
John,Huston,"Heaven Knows, Mr. Allison",1957
John,Lee Mahin,"Heaven Knows, Mr. Allison",1957
John,Michael Hayes,Peyton Place,1957
Paul,Osborn,Sayonara,1957
Alan,Jay Lerner,Gigi,1958
Richard,Brooks,Cat on a Hot Tin Roof,1958
James,Poe,Cat on a Hot Tin Roof,1958
Alec,Guinness,The Horse's Mouth,1958
Nelson,Gidding,I Want to Live!,1958
Don,Mankiewicz,I Want to Live!,1958
John,Gay,Separate Tables,1958
Terence,Rattigan,Separate Tables,1958
Neil,Paterson,Room at the Top,1959
Wendell,Mayes,Anatomy of a Murder,1959
Karl,Tunberg,Ben-Hur,1959
Robert,Anderson,The Nun's Story,1959
I.,L. Diamond,Some Like It Hot,1959
Billy,Wilder,Some Like It Hot,1959
Richard,Brooks,Elmer Gantry,1960
Harold,Jacob Smith,Inherit the Wind,1960
Nedrick,Young,Inherit the Wind,1960
T.,E. B. Clarke,Sons and Lovers,1960
Gavin,Lambert,Sons and Lovers,1960
Isobel,Lennart,The Sundowners,1960
James,Kennaway,Tunes of Glory,1960
Abby,Mann,Judgment at Nuremberg,1961
George,Axelrod,Breakfast at Tiffany's,1961
Carl,Foreman,The Guns of Navarone,1961
Sidney,Carroll,The Hustler,1961
Robert,Rossen,The Hustler,1961
Ernest,Lehman,West Side Story,1961
Horton,Foote,To Kill a Mockingbird,1962
Eleanor,Perry,David and Lisa,1962
Robert,Bolt,Lawrence of Arabia,1962
Michael,Wilson,Lawrence of Arabia,1962
Vladimir,Nabokov,Lolita,1962
William,Gibson,The Miracle Worker,1962
John,Osborne,Tom Jones,1963
Richard,L. Breen,"Captain Newman, M.D.",1963
Henry,Ephron,"Captain Newman, M.D.",1963
Phoebe,Ephron,"Captain Newman, M.D.",1963
Harriet,Frank Jr.,Hud,1963
Irving,Ravetch,Hud,1963
James,Poe,Lilies of the Field,1963
Serge,Bourguignon,Sundays and Cybele,1962
Edward,Anhalt,Becket,1964
Stanley,Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
Peter,George,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
Terry,Southern,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
Don,DaGradi,Mary Poppins,1964
Bill,Walsh,Mary Poppins,1964
Alan,Jay Lerner,My Fair Lady,1964
