firstName,lastName,DOB,birthCountry,deathDate,careerStart,careerEnd
Mark,Stetson,1952-01-01,,,1979.0,
Reginald,Hudlin,1961-12-15,United States,,1983.0,
Steve,Kloves,1960-03-18,United States,,1984.0,
Donna,Gigliotti,,,,1980.0,
Eli,Bush,,,,2007.0,
Albert,Maltz,1908-10-28,United States,1985-04-26,,
Leo,Arnaud,1904-07-24,France,1991-04-26,,
Susan,Hayward,1917-06-30,United States,1975-03-14,1937.0,1972.0
Frank,Petzold,,,,,
Marcel,Łoziński,1940-05-17,France,,1972.0,
Lawrence,Butler,1908-07-30,,1988-10-19,1936.0,1973.0
Peter,Craig,1969-11-10,United States,,,
Angelo,Ross,1911-03-12,,1989-09-23,,
Hugh,Martin,1914-08-11,United States,2011-03-11,1937.0,2011.0
Teddy,Schwarzman,1979-05-29,United States,,,
Stefan,Korte,,,,,
Robin,Williams,1951-07-21,United States,2014-08-11,1972.0,2014.0
John,Mollo,1931-03-18,United Kingdom,2017-10-01,1970.0,2003.0
William,Demarest,1892-02-27,United States,1983-12-28,1906.0,1978.0
Anselmo,Duarte,1920-04-21,Brazil,2009-11-07,1947.0,1987.0
Dalia,Colli,1976-05-23,Italy,,,
Bob,Jones,,,,1952.0,1985.0
Norman,Raine,1894-06-23,United States,1971-07-19,1933.0,1955.0
Victor,Milner,1893-12-15,United States,1972-10-29,,
Dennis,Potter,1935-05-17,United Kingdom,1994-06-01,,
Jesse,Lasky,1880-09-13,United States,1958-01-13,,
Carol,Dysinger,,,,,
Bo,Goldman,1932-09-10,United States,2023-07-25,1958.0,2016.0
Peter,Sohn,1977-10-18,United States,,1995.0,
Julia,Heron,1897-11-21,United States,1977-04-09,1930.0,1968.0
Kurt,Luedtke,1939-09-28,United States,2020-08-09,,
Joseph,Bologna,1934-12-30,United States,2017-08-13,1970.0,2012.0
Eric,Roth,1945-03-22,United States,,1970.0,
Kumail,Nanjiani,1978-05-02,Pakistan,,2007.0,
Charlie,Chaplin,1889-04-16,United Kingdom,1977-12-01,1899.0,1975.0
John,Pospisil,,,,1982.0,2018.0
Phil,Tippett,1951-09-27,United States,,,
Louis,Gruenberg,1884-08-03,Russia,1964-06-09,,
Joe,Ranft,1960-03-13,United States,2005-08-16,1980.0,2005.0
Darius,Marder,1973-01-01,,,2007.0,
Tim,White,,United States,,2007.0,
Kwak,Sin-ae,1968-10-23,South Korea,,,
Tanel,Toom,1982-11-01,Estonia,,,
Marlee,Matlin,1965-08-24,United States,,1986.0,
Peter,Lamont,1929-11-12,United Kingdom,2020-12-01,1950.0,2006.0
Sufjan,Stevens,1975-07-01,United States,,1995.0,
Tim,Cavagin,,,,,
Lisa,Westcott,1948-03-11,,2024-07-01,1975.0,2024.0
Tom,Berenger,1949-05-31,United States,,1968.0,
Gabriel,Axel,1918-04-18,Denmark,2014-02-01,1945.0,2001.0
Hoagy,Carmichael,1899-11-22,United States,1981-12-27,1918.0,1981.0
Frederick,Brown,1935-04-07,United States,2003-11-09,1956.0,1997.0
Leslie,Pope,1954-06-02,United States,2020-05-06,1982.0,2019.0
Burt,Bacharach,1928-05-12,United States,2023-02-08,1950.0,2023.0
Rodrigo,Sorogoyen,1981-09-16,Spain,,,
Sam,Mintz,1897-07-12,Russia,1957-09-13,1925.0,1948.0
Casey,Affleck,1975-08-12,United States,,1988.0,
Les,Fresholtz,1931-12-21,,2021-03-01,1968.0,1996.0
Paul,Green,1894-03-17,United States,1981-05-04,,
Guy,Endore,1901-07-04,United States,1970-02-12,,
Cecil,Beaton,1904-01-14,United Kingdom,1980-01-01,,
R.,Sherriff,1896-06-06,United Kingdom,1975-11-01,,
Steve,Carell,1962-08-16,United States,,1989.0,
Herbert,Ross,1927-05-13,United States,2001-10-09,1942.0,1995.0
Gilbert,Kurland,1904-11-28,United States,1978-02-02,1931.0,1970.0
James,Blue,1930-10-10,United States,1980-06-14,1957.0,1980.0
Francesco,Pegoretti,,,,2004.0,
Jeffrey,Perkins,,,,1984.0,
Linda,Eisenhamerová,,,,1998.0,
Michael,Cacoyannis,1922-06-11,Cyprus,2011-07-01,1954.0,1999.0
Joe,Hale,1925-06-04,United States,2025-01-29,1951.0,1986.0
J.,Dale,1961-01-01,Canada,,1985.0,
Gerald,Potterton,1931-03-08,United Kingdom,2022-08-01,1952.0,2022.0
Tony,Pierce-Roberts,1945-12-24,United Kingdom,,1973.0,2014.0
Anne,Belle,1935-06-10,,2003-06-18,,
Jennifer,Nelson,1972-05-07,South Korea,,1994.0,
Terrence,Malick,1943-11-30,United States,,1969.0,
Robert,Eber,,,,1978.0,
Max,Porter,1981-01-01,United States,,2003.0,
Charles,Wilborn,,,,1967.0,2002.0
Edward,French,1951-04-17,United States,,1981.0,
Klaus,Brandauer,1943-06-22,Germany,,1962.0,
Dariusz,Wolski,1956-05-07,Poland,,1981.0,
Elliot,Page,1987-02-21,Canada,,1997.0,
Judy,Farr,,,,1985.0,
Neil,Paterson,1915-12-31,Scotland,1995-04-01,,
Anne,Seibel,,,,1984.0,
John,Korty,1936-07-22,United States,2022-03-09,1957.0,2022.0
Harry,Stradling Jr.,1925-01-07,United States,2017-10-17,1944.0,1988.0
Tommy,Jones,1946-09-15,United States,,1969.0,
Bruce,Cohen,1961-09-23,United States,,1985.0,
Angela,Morley,1924-03-10,United Kingdom,2009-01-01,1940.0,2008.0
Ernest,Miller,1885-03-07,United States,1957-04-23,1921.0,1956.0
Cynthia,Weil,1940-10-18,United States,2023-06-01,,
Eric,Heisserer,1970-01-01,United States,,2005.0,
Anthony,Havelock-Allan,1904-02-28,United Kingdom,2003-01-01,,
David,Bretherton,1924-02-29,United States,2000-05-11,,
Dennis,Leonard,,,,1979.0,
Ken,Russell,1927-07-03,United Kingdom,2011-11-01,1956.0,2011.0
Vincent,Paronnaud,1970-02-20,France,,,
Alan,Baumgarten,1957-02-01,,,1981.0,
Ken,Shadie,1935-12-08,Australia,2020-06-01,,
David,Weisbert,1915-01-21,United States,1967-07-21,,
Adolphe,Menjou,1890-02-18,United States,1963-10-29,1914.0,1960.0
Robert,Armbruster,1897-10-09,United States,1994-06-20,,
Anne,Rosellini,,United States,,,
Frank,Santillo,1912-10-08,United States,1978-06-30,,
Frank,Sinatra,1915-12-12,United States,1998-05-14,1935.0,1995.0
Euel,Box,1928-12-31,United States,2017-02-28,,
Veit,Heiduschka,1938-05-20,Austria,,1985.0,
Barbara,Myerhoff,1935-02-16,United States,1985-01-07,,
Jack,Brooks,1912-02-14,United Kingdom,1971-11-08,,
Gig,Young,1913-11-04,United States,1978-10-19,1940.0,1978.0
Bette,Davis,1908-04-05,United States,1989-10-06,1929.0,1989.0
Dana,Brunetti,1973-06-11,United States,,,
Jon,Gordon,,,,1997.0,
Jack,Stephens,,India,,1949.0,1986.0
Alice,Doyard,1972-01-01,France,,,
Peter,Gabriel,1950-02-13,United Kingdom,,1965.0,
Ernest,Haller,1896-05-31,United States,1970-10-21,1920.0,1965.0
Tamara,Deverell,,,,,
Bong,Ho,1969-09-14,South Korea,,1994.0,
Bob,Hoskins,1942-10-26,United Kingdom,2014-04-01,1968.0,2012.0
Bill,Nighy,1949-12-12,United Kingdom,,1969.0,
Orville,Hampton,1917-05-21,United States,1997-08-08,1950.0,1984.0
Martin,Gutteridge,1939-01-01,United Kingdom,,,
Michael,Lloyd,,,,1981.0,
Andraé,Crouch,1942-07-01,United States,2015-01-08,1966.0,2014.0
Megan,Ellison,1986-01-31,United States,,2007.0,
Stephen,Grimes,1927-04-18,United Kingdom,1988-09-01,1944.0,1988.0
Guillaume,Schiffman,,France,,1970.0,
Mickey,Rooney,1920-09-23,United States,2014-04-06,1926.0,2014.0
Mary,McDonnell,1952-04-28,United States,,1972.0,
Lillian,Hellman,1905-06-20,United States,1984-06-30,,
Joel,Coen,1954-11-29,United States,,1984.0,
Ethan,Coen,1957-09-21,United States,,1984.0,
Howard,Lydecker,1911-06-08,Cuba,1969-09-26,,
Richard,Jaeckel,1926-10-10,United States,1997-06-14,1943.0,1994.0
Ned,Beatty,1937-07-06,United States,2021-06-13,1956.0,2013.0
Charles,Crichton,1910-08-06,United Kingdom,1999-09-01,1931.0,1988.0
Florian,Donnersmarck,1973-05-02,Germany,,1996.0,
Ashvin,Kumar,,India,,,
Eric,Ambler,1909-06-28,United Kingdom,1998-10-01,,
Bruce,Beresford,1940-08-16,Australia,,1970.0,
Tom,Hanks,1956-07-09,United States,,1977.0,
Michael,Sugar,,,,2002.0,
Christoph,Lauenstein,1962-03-20,Germany,,,
Emma,Stone,1988-11-06,United States,,2004.0,
Brian,Savegar,1932-08-24,Wales,2007-03-01,1980.0,2001.0
Alfonso,Cuarón,1961-11-28,Mexico,,1981.0,
Frank,Pierson,1925-05-12,United States,2012-07-22,1944.0,2012.0
Bruno,Rubeo,1946-10-26,Italy,2011-11-01,1982.0,2010.0
Harold,Adamson,1906-12-10,United States,1980-08-17,,
Denys,Arcand,1941-06-25,Canada,,1962.0,
John,Cox,1959-12-18,United Kingdom,1972-09-01,1931.0,1973.0
Mark,Wahlberg,1971-06-05,United States,,1989.0,
William,Skall,1897-10-05,,1976-03-22,,
Simon,Bright,,,,1996.0,
Kenneth,Branagh,1960-12-10,Northern Ireland,,1981.0,
William,Snyder,1901-09-21,United States,1984-03-04,,
Victor,Heerman,1893-01-27,United Kingdom,1977-11-03,1916.0,1949.0
Norman,Reynolds,1934-03-26,United Kingdom,2023-04-01,1962.0,1999.0
Stephen,Gaghan,1965-05-06,United States,,1995.0,
Gloria,Katz,1942-10-25,United States,2018-11-25,1973.0,1994.0
Rob,Young,1946-01-01,Canada,2023-06-11,1975.0,2010.0
Dennis,Liddiard,,,,,
Stephen,Friedman,1937-03-15,United States,1996-10-04,1971.0,1995.0
Jeremy,Scahill,1974-01-01,United States,,,
Sergio,Díaz,1969-07-15,Mexico,,,
David,Ward,1945-10-25,United States,,1973.0,
Joanne,Woodward,1930-02-27,United States,,1950.0,2013.0
Ralph,Hammeras,1894-03-24,United States,1970-02-03,1925.0,1960.0
Julie,Dartnell,1963-09-01,United Kingdom,,1989.0,1989.0
Chris,Miller,1968-01-20,United States,,1988.0,
Ned,Washington,1901-08-15,United States,1976-12-20,,
Greg,MacGillivray,1945-01-01,,,,
Viola,Davis,1965-08-11,United States,,1988.0,
Werner,Heymann,1896-02-14,Germany,1961-05-01,1912.0,1961.0
Nelson,Sepulveda-Fauser,1967-01-01,Argentina,,,
Edwin,Hahn,1888-08-02,United States,1942-06-01,1939.0,1939.0
Johnny,Mercer,1909-11-18,United States,1976-06-25,1930.0,1976.0
Terence,Marsh,1931-11-14,United Kingdom,2018-01-01,1955.0,2001.0
Don,Hall,1969-03-08,United States,,,
Miike,Snow,1971-05-15,United States,,2003.0,
Luchino,Visconti,1906-11-02,Italy,1976-03-01,1943.0,1976.0
Hal,Riney,1932-07-17,United States,2008-03-24,,
Walter,Strenge,1898-05-02,United States,1974-09-02,1929.0,1974.0
Charlotte,Rampling,1946-02-05,United Kingdom,,1963.0,
Owen,Marks,1899-08-08,United Kingdom,1960-09-01,1928.0,1961.0
Nat,Boxer,1925-06-22,United States,2009-12-03,1965.0,1987.0
Bruce,Brown,1937-12-01,United States,2017-12-10,,
Alan,Landsburg,1933-05-10,United States,2014-08-13,,
Harley,Miller,,,,1942.0,1957.0
Linda,Dowds,,Canada,,,
Luisa,Abel,,,,1992.0,
Michael,Gore,1951-03-05,United States,,1980.0,2003.0
Linwood,Dunn,1904-12-27,United States,1998-05-20,,
Christopher,Walken,1943-03-31,United States,,1952.0,
Nicholas,Kazan,1945-09-15,United States,,,
Richard,Marks,1943-11-10,United States,2018-12-31,1969.0,2010.0
Lucy,Walker,,,,1998.0,
Jean,Renoir,1894-09-15,France,1979-02-01,1924.0,1978.0
Matt,Damon,1970-10-08,United States,,1987.0,
Trevor,Wood,1953-07-31,United Kingdom,,,
Ian,Wingrove,1944-03-15,United Kingdom,2023-12-01,,
Wolfgang,Reinhardt,1908-12-13,Germany,1979-07-01,1939.0,1973.0
Alê,Abreu,1971-03-06,Brazil,,1993.0,
Brie,Larson,1989-10-01,United States,,1998.0,
Laura,Karpman,1959-03-01,United States,,1994.0,
Thorold,Dickinson,1903-11-16,United Kingdom,1984-04-01,1930.0,1958.0
Ginger,Rogers,1911-07-16,United States,1995-04-25,1925.0,1987.0
John,Sayles,1950-09-28,United States,,1971.0,
Greta,Garbo,1905-09-18,Sweden,1990-04-01,1920.0,1941.0
Lana,Turner,1921-02-08,United States,1995-06-29,1937.0,1985.0
Jon,Farhat,,,,1991.0,
Scott,George,1957-01-01,United States,,,
Kirk,Francis,1947-08-27,United States,,1972.0,2014.0
Monica,Collingwood,1908-01-05,United States,1989-10-31,1947.0,1973.0
Robert,Blalack,1948-12-09,Panama,2022-02-02,1969.0,2022.0
Peter,Ramsey,1962-12-23,United States,,1988.0,
Huey,News,,United States,,,
David,Lee,1958-09-06,,,,
David,Permut,1954-03-23,United States,,,
Joseph,Barbera,1911-03-24,United States,2006-12-18,1930.0,2006.0
J.,Williams,1930-08-25,,2015-03-22,1962.0,1991.0
Eleanor,Perry,1914-01-13,United States,1981-03-14,,
Paul,Raci,1948-04-07,United States,,1987.0,
Justin,Herman,1907-04-29,United States,1983-12-03,1934.0,1955.0
Walt,Martin,1945-04-08,,2014-07-24,1984.0,2014.0
David,Puttnam,1941-01-01,United Kingdom,,,
Corinne,Jorry,1943-04-23,,,1974.0,2009.0
Lawrence,Kasdan,1949-01-14,United States,,1980.0,
Arnold,Shapiro,1941-02-01,United States,,,
Thomas,Little,1886-08-27,United States,1985-03-05,1918.0,1953.0
Maurice,Richlin,1920-02-23,United States,1990-11-13,1953.0,1974.0
Matthew,Freud,1963-11-02,United Kingdom,,,
C.,O'Meara,1943-04-22,United States,2007-05-16,,
Greg,Shapiro,1972-12-16,United States,,,
Walon,Green,1936-12-15,United States,,,
Tom,Ozanich,,,,,
Myron,Kerstein,1970-08-15,United States,,,
Nedrick,Young,1914-03-23,United States,1968-09-16,1943.0,1968.0
Laurent,Sénéchal,,,,2002.0,
Walter,Kent,1911-11-29,United States,1994-03-02,,
Roger,Allers,1949-06-29,United States,,1974.0,
John,Ireland,1914-01-30,Canada,1992-03-21,1932.0,1992.0
William,Tuttle,1912-04-13,United States,2007-07-27,,
Joseph,Kish,1899-06-14,Austria-Hungary,1969-03-14,1942.0,1966.0
James,Bissell,1951-08-06,United States,,1977.0,
Del,Andrews,1894-10-05,United States,1942-10-27,,
James,Stephenson,1889-04-14,United Kingdom,1941-07-01,1937.0,1941.0
John,Dykstra,1947-06-03,United States,,1971.0,
Claudine,West,1890-01-16,United Kingdom,1943-04-01,1929.0,1943.0
Jason,Ruder,,,,,
Richard,Riedel,1904-04-05,,1960-03-18,1937.0,1960.0
Charles,Campbell,1930-08-17,United States,2013-06-21,1959.0,2008.0
Christopher,Nolan,1970-07-30,United Kingdom,,1993.0,
Robert,Litt,,,,1964.0,2000.0
Hunt,Stromberg,1894-07-12,United States,1968-08-23,1921.0,1951.0
Sessue,Hayakawa,1886-06-10,Japan,1973-11-23,1914.0,1966.0
Mona,Fastvold,1981-03-07,Norway,,1997.0,
Marilyn,Vance,,,,1980.0,
Kazuo,Ishiguro,1954-11-08,Japan,,1981.0,
Franklin,Hansen,1897-05-02,,1982-01-13,1928.0,1961.0
Clarence,Brown,1890-05-10,United States,1987-08-17,1915.0,1953.0
James,Harrison,1976-03-24,United Kingdom,,1999.0,
Moss,Mabry,1918-07-05,United States,2006-01-25,,
Joshua,Logan,1908-10-05,United States,1988-07-12,1932.0,1987.0
Frank,Eulner,1963-01-01,United States,,1986.0,1986.0
Al,Nelson,,,,,
Harold,Arlen,1905-02-15,United States,1986-04-23,,
John,Lithgow,1945-10-19,United States,,1972.0,
Anders,Langlands,,,,2004.0,
Jason,Canovas,,United Kingdom,,1993.0,
Alison,Owen,1961-02-18,United Kingdom,,1988.0,
Peter,Straughan,1968-01-01,,,,
William,Menzies,1896-07-29,United States,1957-03-05,1917.0,1956.0
Ildikó,Enyedi,1955-11-15,Hungary,,1989.0,
Don,Mankiewicz,1922-01-20,Germany,2015-04-25,1953.0,1977.0
Cord,Jefferson,,United States,,,
Thomas,Curley,1976-05-16,United States,,2002.0,
Todd,Black,1960-02-09,United States,,1986.0,
Jeremy,Irons,1948-09-19,United Kingdom,,1969.0,
Marvin,Hamlisch,1944-06-02,United States,2012-08-06,1965.0,2012.0
Rob,Bottin,1959-04-01,United States,,1976.0,2014.0
Gareth,Ellis-Unwin,1972-02-20,Germany,,,
Robert,Benton,1924-04-10,United States,,1967.0,2007.0
Adrien,Morot,1970-01-01,Canada,,1993.0,
Eric,Roberts,1956-04-18,United States,,1974.0,
Philip,Kaufman,1936-10-23,United States,,1964.0,2012.0
Jules,Furthman,1888-03-05,United States,1966-09-22,1915.0,1959.0
Jack,Clayton,1921-03-01,United Kingdom,1995-02-01,1936.0,1992.0
George,Segal,1934-02-13,United States,2021-03-23,1955.0,2021.0
Fred,Astaire,1899-05-10,United States,1987-06-22,1904.0,1981.0
Ralph,Brinton,1895-01-01,United Kingdom,1975-01-01,1935.0,1963.0
David,Anderson,,,,1986.0,
Elaine,May,1932-04-21,United States,,1955.0,
Ken,Weston,1947-05-30,United Kingdom,2001-04-01,1974.0,2001.0
Adrian,Quesada,,United States,,2000.0,
Mac,Dalgleish,1901-06-12,United States,1974-12-31,1925.0,1957.0
Paul,Rotha,1907-06-03,United Kingdom,1984-03-01,,
Jeff,White,,,,1993.0,
Andrew,Sugerman,,United States,,,
James,Alexander,1930-09-03,United States,2019-08-19,1956.0,1993.0
Hugo,Friedhofer,1901-05-03,United States,1981-05-17,,
David,DePatie,1929-12-24,United States,2021-09-23,1957.0,1985.0
Harry,Gerstad,1909-01-11,,2002-07-17,,
Burny,Mattinson,1935-05-13,United States,2023-02-27,1953.0,2023.0
Quvenzhané,Wallis,2003-08-28,United States,,2012.0,
Ben,Johnson,1918-06-13,United States,1996-04-08,1939.0,1996.0
Nadia,Stacey,,,,,
Terri,Tatchell,1978-01-01,Canada,,2006.0,
Willem,Dafoe,1955-07-22,United States,,1975.0,
Burt,Sugarman,1939-01-04,United States,,,
Glen,Campbell,1936-04-22,United States,2017-08-08,1950.0,2013.0
Freddie,Young,1902-10-09,United Kingdom,1998-12-01,1920.0,1984.0
Peter,Foldes,1924-08-22,Hungary,1977-03-01,,
Mark,Sullivan,,,,1982.0,
Michaela,Pavlátová,1961-02-27,Czech Republic,,1987.0,
Barry,Thomas,1932-06-08,United States,2017-10-04,1966.0,1999.0
Billy,Ray,1962-01-01,United States,,,
Samantha,Morton,1977-01-01,United Kingdom,,1991.0,
Nick,Vallelonga,1959-09-13,United States,,1972.0,
Marcel,Ophuls,1927-11-01,Germany,,1950.0,
Jim,Rash,1971-07-15,United States,,1995.0,
Jon,Batiste,1986-11-11,United States,,1998.0,
Paul,Gooch,,,,,
Hugo,Guinness,1959-09-12,United Kingdom,,,
Roger,Heman Jr.,1932-03-28,United States,1989-11-13,1968.0,1987.0
Roger,Heman Sr.,1898-02-27,United States,1969-03-14,1921.0,1966.0
Larry,McMurtry,1936-06-03,United States,2021-03-25,1961.0,2021.0
Stephen,James,,,,2005.0,
Marc,Turtletaub,1946-01-30,United States,,,
Warren,Low,1905-08-12,United States,1989-07-27,,
Betty,Compson,1897-03-19,United States,1974-04-18,1915.0,1948.0
Merle,Oberon,1911-02-19,India,1979-11-01,1928.0,1973.0
Michael,Wilkinson,1970-10-01,Australia,,1994.0,
George,Stevens,1904-12-18,United States,1975-03-08,1915.0,1970.0
Sid,Ramin,1919-01-22,United States,2019-07-01,1950.0,2019.0
Ed,Hirsh,,,,1980.0,
Alberto,Colombo,1888-11-27,United States,1954-03-24,1934.0,1954.0
Chris,Columbus,1958-09-10,United States,,1984.0,
Rick,Kline,,,,1978.0,
John,Powell,,United Kingdom,,1989.0,
William,Hickey,1927-09-19,United States,1997-06-29,1938.0,1997.0
Tim,Burton,1958-08-25,United States,,1971.0,
Franco,Brusati,1922-08-04,Italy,1993-02-01,1948.0,1989.0
Sarah,Miles,1941-12-31,United Kingdom,,1961.0,2004.0
Colin,Low,1926-07-24,Canada,2016-02-24,1946.0,2000.0
Graham,Broadbent,,United Kingdom,,1997.0,
Peter,Schamoni,1934-03-27,Germany,2011-06-01,1957.0,2011.0
Sydney,Boehm,1908-04-04,United States,1990-06-25,,
Willie,Burton,,United States,,1975.0,
John,Irving,1942-03-02,United States,,,
Gillian,Welch,1967-10-02,United States,,,
Vivian,Baker,,,,,
Ross,Lowell,1926-07-10,United States,2019-01-10,,
Ben,Roberts,1916-03-23,United States,1984-05-12,1942.0,1984.0
Thomas,Stanford,1924-11-18,Germany,2017-12-23,1955.0,1988.0
Amanda,Knight,,United Kingdom,,1988.0,
Christophe,Barratier,1963-06-17,France,,1996.0,
Sidney,Wagner,1901-01-13,United States,1947-07-07,,
Yuli,Raizman,1903-12-15,Russia,1994-12-01,1924.0,1989.0
Fay,Bainter,1893-12-07,United States,1968-04-16,1907.0,1961.0
Dido,Armstrong,1971-12-25,United Kingdom,,1995.0,
Ranald,MacDougall,1915-03-10,United States,1973-12-12,,
Walton,Ament,1907-01-07,United States,1968-01-23,,
Michael,Tolkin,1950-10-17,United States,,,
Hank,Moonjean,1930-01-07,United States,2012-10-07,,
Peter,Finch,1916-09-28,United Kingdom,1977-01-01,1934.0,1977.0
Paul,Lerpae,1900-04-07,Mexico,1989-10-05,1936.0,1968.0
Bombay,Jayashri,1964-01-01,India,,1982.0,
Adam,Davidson,1964-08-13,United States,,1989.0,
Nigel,Hawthorne,1929-04-05,United Kingdom,2001-12-01,1950.0,2001.0
Richard,Barthelmess,1895-05-09,United States,1963-08-17,1916.0,1942.0
Michel,Gondry,1963-05-08,France,,1986.0,
Allan,Starski,1943-01-01,Poland,,1973.0,
David,Dryer,,,,,
Ernest,Tidyman,1928-01-01,United States,1984-07-14,,
Steve,Box,1967-01-23,United Kingdom,,1984.0,
Harry,Rapf,1880-10-16,United States,1949-02-01,1917.0,1949.0
Ernest,Archer,1910-07-26,,1990-07-01,1947.0,1983.0
Ismail,Merchant,1936-12-25,India,2005-05-01,1960.0,2005.0
Hugh,Robertson,1932-05-28,United States,1988-01-10,,
Rodrigo,Teixeira,,Brazil,,2004.0,
Greg,Nelson,,,,1986.0,
Paul,Williams,1940-09-19,United States,,1964.0,
Arthur,Freed,1894-09-09,United States,1973-04-12,,
Richard,Shorr,1942-11-24,United States,2001-08-13,1974.0,2001.0
Todd,Phillips,1970-12-19,United States,,1993.0,
Lyle,Wheeler,1905-02-02,United States,1990-01-10,1936.0,1978.0
Sissy,Spacek,1949-12-25,United States,,1968.0,
Gene,Hackman,1930-01-30,United States,2025-02-18,1956.0,2004.0
Brendan,Fraser,1968-12-03,United States,,1990.0,
Richard,Lawrence,,,,1976.0,2008.0
Frank,Keller,1913-02-04,United States,1977-12-25,1943.0,1977.0
Walter,Scharf,1910-08-01,United States,2003-02-24,,
Malcolm,Bert,1902-12-04,,1973-03-18,1953.0,1973.0
Beverly,Shaffer,1945-01-01,Canada,,,
Richard,Friedenberg,,United States,,,
Robert,Habros,,,,1986.0,
Stephan,Moccio,1972-10-20,Canada,,,
Horace,Woodard,1904-08-18,United States,1973-04-20,1934.0,1951.0
Robert,Wyler,1900-09-25,Germany,1971-01-17,1923.0,1961.0
Chris,Greenham,1923-04-21,United Kingdom,1989-01-01,,
Scarlett,Johansson,1984-11-22,United States,,1994.0,
Peter,Firth,1953-10-27,United Kingdom,,1958.0,
Rosie,Goodwin,,,,2006.0,
Paul,Sheriff,1903-11-13,Russia,1960-09-01,1940.0,1960.0
Daniel,Pemberton,1977-11-03,United Kingdom,,,
Peter,Sciberras,,,,,
Justine,Shapiro,1963-03-20,South Africa,,1992.0,
Suzie,Templeton,1967-02-08,United Kingdom,,,
Jim,Poynter,1943-10-13,United States,,1981.0,2004.0
Georges,Périnal,1897-01-01,France,1965-04-01,,
Raphaela,Neihausen,1976-08-14,United States,,,
Nancy,Dowd,1945-01-01,United States,,,
Tom,Myers,,,,1990.0,
Claude,Sautet,1924-02-23,France,2000-07-01,,
Paul,Hogan,1939-10-08,Australia,,1971.0,
Aaron,Rochin,,,,1967.0,1998.0
Peter,Allen,1944-02-10,Australia,1992-06-01,1959.0,1992.0
Hiroshi,Inagaki,1905-12-30,Japan,1980-05-01,1923.0,1979.0
Judd,Hirsch,1935-03-15,United States,,1959.0,
Joseph,Brun,1907-04-21,France,1998-11-13,1951.0,1974.0
Nathaniel,Kahn,1962-11-09,United States,,,
James,Mason,1909-05-15,United Kingdom,1984-07-01,1931.0,1984.0
Tom,Daly,1918-04-25,Canada,2011-09-18,1940.0,1984.0
John,Mathieson,1961-05-03,United Kingdom,,1988.0,
Richard,Farnsworth,1920-09-01,United States,2000-10-06,1937.0,1999.0
Judy,Becker,,,,1989.0,
Peter,Bogdanovich,1939-07-30,United States,2022-01-06,1959.0,2022.0
Adolph,Zukor,1873-01-07,Austria-Hungary,1976-06-10,1903.0,1959.0
Heidi,Ewing,,,,,
Rob,Coleman,1964-04-27,Canada,,1987.0,
Robert,Loggia,1930-01-03,United States,2015-12-04,1951.0,2015.0
Basil,Rathbone,1892-06-13,South Africa,1967-07-01,1911.0,1967.0
Son,Lux,1979-01-24,,,2008.0,
Dave,Crossman,1970-02-12,United Kingdom,,1997.0,
Melina,Mercouri,1920-10-18,Greece,1994-03-01,,
Jack,Palance,1919-02-18,United States,2006-11-10,1947.0,2004.0
John,Halas,1912-04-16,Austria-Hungary,1995-01-01,1936.0,1995.0
John,Dower,1938-06-21,United States,,,
Leslie,Bricusse,1931-01-29,United Kingdom,2021-10-01,1952.0,2021.0
John,Dall,1920-05-26,United States,1971-01-15,1941.0,1965.0
William,Steinkamp,1953-06-09,,,1977.0,
Dave,McMoyler,,,,1987.0,
Michael,Westmore,1938-03-22,United States,,1961.0,2005.0
Henri-Georges,Clouzot,1907-11-20,France,1977-01-01,1931.0,1968.0
Harold,Stine,1903-09-21,United States,1977-11-02,1951.0,1972.0
Larry,Stensvold,,,,1980.0,
Jan,Kaczmarek,1953-04-29,Poland,2024-05-01,1977.0,2024.0
Mathilde,Bonnefoy,1972-03-11,France,,,
Hans,Kiebach,1930-08-28,,1995-05-01,1951.0,1987.0
